rule_id,impact,nodes,has_help_url,target_text_len,has_aria,is_interactive,severity
th-has-data-cells,serious,5,1,0,0,0,high
td-headers-attr,minor,2,1,0,0,0,low
image-alt,moderate,4,1,15,0,0,medium
color-contrast,critical,10,1,0,0,0,high
label,minor,2,1,5,1,1,low
button-name,serious,4,1,7,1,1,high
link-name,minor,2,1,4,0,1,low
heading-order,moderate,5,1,10,0,0,medium
aria-allowed-attr,minor,1,1,6,1,0,low
form-field-multiple-labels,moderate,5,1,13,1,1,medium
html-has-lang,serious,3,1,0,0,0,high
region,minor,1,1,7,0,0,low
document-title,moderate,2,1,13,0,0,medium
landmark-one-main,serious,4,1,0,0,0,high
duplicate-id,minor,2,1,0,0,0,low
list,moderate,4,1,9,0,0,medium
listitem,serious,5,1,8,0,0,high
aria-valid-attr,minor,1,1,7,1,0,low
aria-required-attr,moderate,3,1,6,1,0,medium
aria-hidden-focus,serious,4,1,10,1,1,high
focus-order-semantics,minor,2,1,9,0,1,low
tabindex,moderate,3,1,5,0,1,medium
bypass,serious,3,1,0,0,0,high
meta-viewport,minor,1,1,0,0,0,low
frame-title,moderate,3,1,12,0,0,medium
video-caption,serious,2,1,0,0,0,high
th-has-data-cells,moderate,4,1,0,0,0,medium
td-headers-attr,minor,2,1,0,0,0,low
image-alt,serious,6,1,21,0,0,high
color-contrast,serious,9,1,0,0,0,high
label,moderate,3,1,8,1,1,medium
button-name,minor,2,1,6,1,1,low
link-name,serious,5,1,6,0,1,high
heading-order,minor,2,1,9,0,0,low
aria-allowed-attr,moderate,2,1,5,1,0,medium
form-field-multiple-labels,serious,7,1,14,1,1,high
html-has-lang,minor,1,1,0,0,0,low
region,moderate,3,1,11,0,0,medium
document-title,serious,3,1,10,0,0,high
landmark-one-main,minor,1,1,0,0,0,low
duplicate-id,moderate,6,1,0,0,0,medium
list,serious,6,1,9,0,0,high
listitem,minor,2,1,7,0,0,low
aria-valid-attr,moderate,3,1,6,1,0,medium
aria-required-attr,serious,4,1,7,1,0,high
aria-hidden-focus,minor,2,1,8,1,1,low
focus-order-semantics,moderate,3,1,9,0,1,medium
tabindex,serious,4,1,6,0,1,high
bypass,minor,1,1,0,0,0,low
meta-viewport,moderate,2,1,0,0,0,medium
frame-title,serious,4,1,11,0,0,high
video-caption,moderate,2,1,0,0,0,medium
th-has-data-cells,serious,5,1,0,0,0,high
td-headers-attr,minor,2,1,0,0,0,low
image-alt,moderate,4,1,15,0,0,medium
color-contrast,critical,10,1,0,0,0,high
label,minor,2,1,5,1,1,low
button-name,serious,4,1,7,1,1,high
link-name,minor,2,1,4,0,1,low
heading-order,moderate,5,1,10,0,0,medium
aria-allowed-attr,minor,1,1,6,1,0,low
form-field-multiple-labels,moderate,5,1,13,1,1,medium
html-has-lang,serious,3,1,0,0,0,high
region,minor,1,1,7,0,0,low
document-title,moderate,2,1,13,0,0,medium
landmark-one-main,serious,4,1,0,0,0,high
duplicate-id,minor,2,1,0,0,0,low
list,moderate,4,1,9,0,0,medium
listitem,serious,5,1,8,0,0,high
aria-valid-attr,minor,1,1,7,1,0,low
aria-required-attr,moderate,3,1,6,1,0,medium
aria-hidden-focus,serious,4,1,10,1,1,high
focus-order-semantics,minor,2,1,9,0,1,low
tabindex,moderate,3,1,5,0,1,medium
bypass,serious,3,1,0,0,0,high
meta-viewport,minor,1,1,0,0,0,low
frame-title,moderate,3,1,12,0,0,medium
video-caption,serious,2,1,0,0,0,high
th-has-data-cells,moderate,4,1,0,0,0,medium
td-headers-attr,minor,2,1,0,0,0,low
td-headers-attr,minor,2,1,0,0,0,low
image-alt,moderate,4,1,17,0,0,medium
color-contrast,critical,11,1,0,0,0,high
label,minor,2,1,5,1,1,low
button-name,serious,4,1,7,1,1,high
link-name,minor,2,1,4,0,1,low
heading-order,moderate,5,1,10,0,0,medium
aria-allowed-attr,minor,1,1,6,1,0,low
form-field-multiple-labels,moderate,5,1,13,1,1,medium
html-has-lang,serious,3,1,0,0,0,high
region,minor,1,1,7,0,0,low
document-title,moderate,2,1,13,0,0,medium
landmark-one-main,serious,4,1,0,0,0,high
duplicate-id,minor,2,1,0,0,0,low
list,moderate,4,1,9,0,0,medium
listitem,serious,5,1,8,0,0,high
aria-valid-attr,minor,1,1,7,1,0,low
aria-required-attr,moderate,3,1,6,1,0,medium
aria-hidden-focus,serious,4,1,10,1,1,high
focus-order-semantics,minor,2,1,9,0,1,low
tabindex,moderate,3,1,5,0,1,medium
bypass,serious,3,1,0,0,0,high
meta-viewport,minor,1,1,0,0,0,low
frame-title,moderate,3,1,12,0,0,medium
video-caption,serious,2,1,0,0,0,high
th-has-data-cells,moderate,4,1,0,0,0,medium
td-headers-attr,minor,2,1,0,0,0,low
image-alt,serious,6,1,21,0,0,high
color-contrast,serious,9,1,0,0,0,high
label,moderate,3,1,8,1,1,medium
button-name,minor,2,1,6,1,1,low
link-name,serious,5,1,6,0,1,high
heading-order,minor,2,1,9,0,0,low
aria-allowed-attr,moderate,2,1,5,1,0,medium
form-field-multiple-labels,serious,7,1,14,1,1,high
html-has-lang,minor,1,1,0,0,0,low
region,moderate,3,1,11,0,0,medium
document-title,serious,3,1,10,0,0,high
landmark-one-main,minor,1,1,0,0,0,low
duplicate-id,moderate,6,1,0,0,0,medium
list,serious,6,1,9,0,0,high
listitem,minor,2,1,7,0,0,low
aria-valid-attr,moderate,3,1,6,1,0,medium
aria-required-attr,serious,4,1,7,1,0,high
aria-hidden-focus,minor,2,1,8,1,1,low
focus-order-semantics,moderate,3,1,9,0,1,medium
tabindex,serious,4,1,6,0,1,high
bypass,minor,1,1,0,0,0,low
meta-viewport,moderate,2,1,0,0,0,medium
frame-title,serious,4,1,11,0,0,high
video-caption,moderate,2,1,0,0,0,medium
th-has-data-cells,serious,5,1,0,0,0,high
td-headers-attr,minor,2,1,0,0,0,low
image-alt,moderate,4,1,15,0,0,medium
color-contrast,critical,10,1,0,0,0,high
label,minor,2,1,5,1,1,low
button-name,serious,4,1,7,1,1,high
link-name,minor,2,1,4,0,1,low
heading-order,moderate,5,1,10,0,0,medium
aria-allowed-attr,minor,1,1,6,1,0,low
form-field-multiple-labels,moderate,5,1,13,1,1,medium
html-has-lang,serious,3,1,0,0,0,high
region,minor,1,1,7,0,0,low
document-title,moderate,2,1,13,0,0,medium
landmark-one-main,serious,4,1,0,0,0,high
duplicate-id,minor,2,1,0,0,0,low
list,moderate,4,1,9,0,0,medium
listitem,serious,5,1,8,0,0,high
aria-valid-attr,minor,1,1,7,1,0,low
aria-required-attr,moderate,3,1,6,1,0,medium
aria-hidden-focus,serious,4,1,10,1,1,high
focus-order-semantics,minor,2,1,9,0,1,low
tabindex,moderate,3,1,5,0,1,medium
bypass,serious,3,1,0,0,0,high
meta-viewport,minor,1,1,0,0,0,low
frame-title,moderate,3,1,12,0,0,medium
video-caption,serious,2,1,0,0,0,high
th-has-data-cells,moderate,4,1,0,0,0,medium
td-headers-attr,minor,2,1,0,0,0,low
image-alt,serious,6,1,21,0,0,high
color-contrast,serious,9,1,0,0,0,high
label,moderate,3,1,8,1,1,medium
button-name,minor,2,1,6,1,1,low
link-name,serious,5,1,6,0,1,high
heading-order,minor,2,1,9,0,0,low
aria-allowed-attr,moderate,2,1,5,1,0,medium
form-field-multiple-labels,serious,7,1,14,1,1,high
html-has-lang,minor,1,1,0,0,0,low
region,moderate,3,1,11,0,0,medium
document-title,serious,3,1,10,0,0,high
landmark-one-main,minor,1,1,0,0,0,low
duplicate-id,moderate,6,1,0,0,0,medium
list,serious,6,1,9,0,0,high
listitem,minor,2,1,7,0,0,low
aria-valid-attr,moderate,3,1,6,1,0,medium
aria-required-attr,serious,4,1,7,1,0,high
aria-hidden-focus,minor,2,1,8,1,1,low
focus-order-semantics,moderate,3,1,9,0,1,medium
tabindex,serious,4,1,6,0,1,high
bypass,minor,1,1,0,0,0,low
meta-viewport,moderate,2,1,0,0,0,medium
frame-title,serious,4,1,11,0,0,high
video-caption,moderate,2,1,0,0,0,medium
th-has-data-cells,serious,5,1,0,0,0,high
td-headers-attr,minor,2,1,0,0,0,low
image-alt,moderate,4,1,15,0,0,medium
color-contrast,critical,10,1,0,0,0,high
label,minor,2,1,5,1,1,low
button-name,serious,4,1,7,1,1,high
link-name,minor,2,1,4,0,1,low
heading-order,moderate,5,1,10,0,0,medium
aria-allowed-attr,minor,1,1,6,1,0,low
form-field-multiple-labels,moderate,5,1,13,1,1,medium
html-has-lang,serious,3,1,0,0,0,high
region,minor,1,1,7,0,0,low
document-title,moderate,2,1,13,0,0,medium
landmark-one-main,serious,4,1,0,0,0,high
duplicate-id,minor,2,1,0,0,0,low
list,moderate,4,1,9,0,0,medium
listitem,serious,5,1,8,0,0,high
aria-valid-attr,minor,1,1,7,1,0,low
aria-required-attr,moderate,3,1,6,1,0,medium
aria-hidden-focus,serious,4,1,10,1,1,high
focus-order-semantics,minor,2,1,9,0,1,low
tabindex,moderate,3,1,5,0,1,medium
bypass,serious,3,1,0,0,0,high
meta-viewport,minor,1,1,0,0,0,low
frame-title,moderate,3,1,12,0,0,medium
video-caption,serious,2,1,0,0,0,high
th-has-data-cells,moderate,4,1,0,0,0,medium
td-headers-attr,minor,2,1,0,0,0,low
image-alt,critical,5,1,12,0,0,high
color-contrast,serious,8,1,0,0,0,high
label,moderate,3,1,6,1,1,medium
button-name,serious,4,1,8,1,1,high
link-name,minor,2,1,5,0,1,low
heading-order,moderate,6,1,9,0,0,medium
aria-allowed-attr,minor,1,1,7,1,0,low
form-field-multiple-labels,serious,7,1,15,1,1,high
html-has-lang,minor,2,1,0,0,0,low
region,moderate,3,1,10,0,0,medium
document-title,moderate,2,1,14,0,0,medium
landmark-one-main,serious,5,1,0,0,0,high
duplicate-id,serious,9,1,0,0,0,high
list,moderate,4,1,11,0,0,medium
listitem,minor,3,1,8,0,0,low
aria-valid-attr,minor,2,1,6,1,0,low
aria-required-attr,serious,5,1,7,1,0,high
aria-hidden-focus,serious,4,1,10,1,1,high
focus-order-semantics,moderate,3,1,9,0,1,medium
tabindex,minor,2,1,5,0,1,low
bypass,serious,3,1,0,0,0,high
meta-viewport,moderate,2,1,0,0,0,medium
frame-title,serious,4,1,13,0,0,high
video-caption,serious,2,1,0,0,0,high
th-has-data-cells,moderate,5,1,0,0,0,medium
td-headers-attr,minor,3,1,0,0,0,low
image-alt,serious,6,1,20,0,0,high
color-contrast,serious,10,1,0,0,0,high
label,minor,2,1,4,1,1,low
button-name,moderate,3,1,6,1,1,medium
link-name,moderate,4,1,7,0,1,medium
heading-order,serious,7,1,9,0,0,high
aria-allowed-attr,minor,1,1,5,1,0,low
form-field-multiple-labels,moderate,5,1,16,1,1,medium
html-has-lang,minor,1,1,0,0,0,low
region,serious,6,1,11,0,0,high
document-title,minor,1,1,12,0,0,low
landmark-one-main,moderate,4,1,0,0,0,medium
duplicate-id,serious,8,1,0,0,0,high
list,minor,2,1,8,0,0,low
listitem,moderate,3,1,10,0,0,medium
aria-valid-attr,minor,1,1,7,1,0,low
aria-required-attr,moderate,4,1,6,1,0,medium
aria-hidden-focus,serious,3,1,9,1,1,high
focus-order-semantics,minor,2,1,8,0,1,low
tabindex,moderate,3,1,5,0,1,medium
bypass,serious,4,1,0,0,0,high
meta-viewport,minor,1,1,0,0,0,low
frame-title,moderate,3,1,13,0,0,medium
video-caption,serious,2,1,0,0,0,high
th-has-data-cells,minor,2,1,0,0,0,low
td-headers-attr,moderate,4,1,0,0,0,medium
image-alt,critical,7,1,18,0,0,high
color-contrast,moderate,6,1,0,0,0,medium
label,serious,4,1,9,1,1,high
button-name,minor,2,1,7,1,1,low
link-name,serious,5,1,6,0,1,high
heading-order,minor,3,1,10,0,0,low
aria-allowed-attr,moderate,2,1,5,1,0,medium
form-field-multiple-labels,serious,8,1,14,1,1,high
html-has-lang,minor,1,1,0,0,0,low
region,moderate,3,1,12,0,0,medium
document-title,serious,3,1,11,0,0,high
landmark-one-main,minor,2,1,0,0,0,low
duplicate-id,moderate,7,1,0,0,0,medium
list,serious,6,1,9,0,0,high
listitem,minor,2,1,7,0,0,low
aria-valid-attr,moderate,3,1,6,1,0,medium
aria-required-attr,serious,5,1,7,1,0,high
aria-hidden-focus,minor,2,1,8,1,1,low
focus-order-semantics,moderate,3,1,9,0,1,medium
tabindex,serious,4,1,6,0,1,high
bypass,minor,1,1,0,0,0,low
meta-viewport,moderate,2,1,0,0,0,medium
frame-title,serious,4,1,12,0,0,high
video-caption,moderate,2,1,0,0,0,medium
th-has-data-cells,serious,5,1,0,0,0,high
td-headers-attr,minor,2,1,0,0,0,low
image-alt,moderate,4,1,16,0,0,medium
color-contrast,critical,12,1,0,0,0,high
label,minor,2,1,5,1,1,low
button-name,serious,4,1,6,1,1,high
link-name,minor,2,1,4,0,1,low
heading-order,moderate,5,1,11,0,0,medium
aria-allowed-attr,minor,1,1,6,1,0,low
form-field-multiple-labels,moderate,6,1,13,1,1,medium
html-has-lang,serious,3,1,0,0,0,high
region,minor,1,1,7,0,0,low
document-title,moderate,2,1,14,0,0,medium
landmark-one-main,serious,4,1,0,0,0,high
duplicate-id,minor,2,1,0,0,0,low
list,moderate,4,1,9,0,0,medium
listitem,serious,5,1,8,0,0,high
heading-order,minor,2,1,9,0,0,low
aria-allowed-attr,moderate,2,1,5,1,0,medium
form-field-multiple-labels,serious,7,1,14,1,1,high
html-has-lang,minor,1,1,0,0,0,low
region,moderate,3,1,11,0,0,medium
document-title,serious,3,1,10,0,0,high
landmark-one-main,minor,1,1,0,0,0,low
duplicate-id,moderate,6,1,0,0,0,medium
list,serious,6,1,9,0,0,high
listitem,minor,2,1,7,0,0,low
aria-valid-attr,moderate,3,1,6,1,0,medium
aria-required-attr,serious,4,1,7,1,0,high
aria-hidden-focus,minor,2,1,8,1,1,low
focus-order-semantics,moderate,3,1,9,0,1,medium
tabindex,serious,4,1,6,0,1,high
bypass,minor,1,1,0,0,0,low
meta-viewport,moderate,2,1,0,0,0,medium
frame-title,serious,4,1,11,0,0,high
video-caption,moderate,2,1,0,0,0,medium
th-has-data-cells,serious,5,1,0,0,0,high
td-headers-attr,minor,2,1,0,0,0,low
image-alt,moderate,4,1,15,0,0,medium
color-contrast,critical,10,1,0,0,0,high
label,minor,2,1,5,1,1,low
button-name,serious,4,1,7,1,1,high
link-name,minor,2,1,4,0,1,low
heading-order,moderate,5,1,10,0,0,medium
aria-allowed-attr,minor,1,1,6,1,0,low
form-field-multiple-labels,moderate,5,1,13,1,1,medium
html-has-lang,serious,3,1,0,0,0,high
region,minor,1,1,7,0,0,low
document-title,moderate,2,1,13,0,0,medium
landmark-one-main,serious,4,1,0,0,0,high
duplicate-id,minor,2,1,0,0,0,low
list,moderate,4,1,9,0,0,medium
listitem,serious,5,1,8,0,0,high
aria-valid-attr,minor,1,1,7,1,0,low
aria-required-attr,moderate,3,1,6,1,0,medium
aria-hidden-focus,serious,4,1,10,1,1,high
focus-order-semantics,minor,2,1,9,0,1,low
tabindex,moderate,3,1,5,0,1,medium
bypass,serious,3,1,0,0,0,high
meta-viewport,minor,1,1,0,0,0,low
frame-title,moderate,3,1,12,0,0,medium
video-caption,serious,2,1,0,0,0,high
th-has-data-cells,moderate,4,1,0,0,0,medium
td-headers-attr,minor,2,1,0,0,0,low
image-alt,serious,6,1,21,0,0,high
color-contrast,serious,9,1,0,0,0,high
label,moderate,3,1,8,1,1,medium
button-name,minor,2,1,6,1,1,low
link-name,serious,5,1,6,0,1,high
heading-order,minor,2,1,9,0,0,low
aria-allowed-attr,moderate,2,1,5,1,0,medium
form-field-multiple-labels,serious,7,1,14,1,1,high
html-has-lang,minor,1,1,0,0,0,low
region,moderate,3,1,11,0,0,medium
document-title,serious,3,1,10,0,0,high
landmark-one-main,minor,1,1,0,0,0,low
duplicate-id,moderate,6,1,0,0,0,medium
list,serious,6,1,9,0,0,high
listitem,minor,2,1,7,0,0,low
aria-valid-attr,moderate,3,1,6,1,0,medium
aria-required-attr,serious,4,1,7,1,0,high
aria-hidden-focus,minor,2,1,8,1,1,low
focus-order-semantics,moderate,3,1,9,0,1,medium
tabindex,serious,4,1,6,0,1,high
bypass,minor,1,1,0,0,0,low
meta-viewport,moderate,2,1,0,0,0,medium
frame-title,serious,4,1,11,0,0,high
video-caption,moderate,2,1,0,0,0,medium
th-has-data-cells,serious,5,1,0,0,0,high
td-headers-attr,minor,2,1,0,0,0,low
image-alt,moderate,4,1,15,0,0,medium
color-contrast,critical,10,1,0,0,0,high
label,minor,2,1,5,1,1,low
button-name,serious,4,1,7,1,1,high
link-name,minor,2,1,4,0,1,low
heading-order,moderate,5,1,10,0,0,medium
aria-allowed-attr,minor,1,1,6,1,0,low
form-field-multiple-labels,moderate,5,1,13,1,1,medium
html-has-lang,serious,3,1,0,0,0,high
region,minor,1,1,7,0,0,low
document-title,moderate,2,1,13,0,0,medium
landmark-one-main,serious,4,1,0,0,0,high
duplicate-id,minor,2,1,0,0,0,low
list,moderate,4,1,9,0,0,medium
listitem,serious,5,1,8,0,0,high
aria-valid-attr,minor,1,1,7,1,0,low
aria-required-attr,moderate,3,1,6,1,0,medium
aria-hidden-focus,serious,4,1,10,1,1,high
focus-order-semantics,minor,2,1,9,0,1,low
tabindex,moderate,3,1,5,0,1,medium
bypass,serious,3,1,0,0,0,high
meta-viewport,minor,1,1,0,0,0,low
frame-title,moderate,3,1,12,0,0,medium
video-caption,serious,2,1,0,0,0,high
th-has-data-cells,moderate,4,1,0,0,0,medium
td-headers-attr,minor,2,1,0,0,0,low
image-alt,critical,5,1,12,0,0,high
color-contrast,serious,8,1,0,0,0,high
label,moderate,3,1,6,1,1,medium
button-name,serious,4,1,8,1,1,high
link-name,minor,2,1,5,0,1,low
heading-order,moderate,6,1,9,0,0,medium
aria-allowed-attr,minor,1,1,7,1,0,low
form-field-multiple-labels,serious,7,1,15,1,1,high
html-has-lang,minor,2,1,0,0,0,low
region,moderate,3,1,10,0,0,medium
document-title,moderate,2,1,14,0,0,medium
landmark-one-main,serious,5,1,0,0,0,high
duplicate-id,serious,9,1,0,0,0,high
list,moderate,4,1,11,0,0,medium
listitem,minor,3,1,8,0,0,low
aria-valid-attr,minor,2,1,6,1,0,low
aria-required-attr,serious,5,1,7,1,0,high
aria-hidden-focus,serious,4,1,10,1,1,high
focus-order-semantics,moderate,3,1,9,0,1,medium
tabindex,minor,2,1,5,0,1,low
bypass,serious,3,1,0,0,0,high
meta-viewport,moderate,2,1,0,0,0,medium
frame-title,serious,4,1,13,0,0,high
video-caption,serious,2,1,0,0,0,high
th-has-data-cells,moderate,5,1,0,0,0,medium
td-headers-attr,minor,3,1,0,0,0,low
image-alt,serious,6,1,20,0,0,high
color-contrast,serious,10,1,0,0,0,high
label,minor,2,1,4,1,1,low
button-name,moderate,3,1,6,1,1,medium
link-name,moderate,4,1,7,0,1,medium
heading-order,serious,7,1,9,0,0,high
aria-allowed-attr,minor,1,1,5,1,0,low
form-field-multiple-labels,moderate,5,1,16,1,1,medium
html-has-lang,minor,1,1,0,0,0,low
region,serious,6,1,11,0,0,high
document-title,minor,1,1,12,0,0,low
landmark-one-main,moderate,4,1,0,0,0,medium
duplicate-id,serious,8,1,0,0,0,high
list,minor,2,1,8,0,0,low
listitem,moderate,3,1,10,0,0,medium
aria-valid-attr,minor,1,1,7,1,0,low
aria-required-attr,moderate,4,1,6,1,0,medium
aria-hidden-focus,serious,3,1,9,1,1,high
focus-order-semantics,minor,2,1,8,0,1,low
tabindex,moderate,3,1,5,0,1,medium
bypass,serious,4,1,0,0,0,high
meta-viewport,minor,1,1,0,0,0,low
frame-title,moderate,3,1,13,0,0,medium
video-caption,serious,2,1,0,0,0,high
th-has-data-cells,minor,2,1,0,0,0,low
td-headers-attr,moderate,4,1,0,0,0,medium
image-alt,critical,7,1,18,0,0,high
color-contrast,moderate,6,1,0,0,0,medium
label,serious,4,1,9,1,1,high
button-name,minor,2,1,7,1,1,low
link-name,serious,5,1,6,0,1,high
heading-order,minor,3,1,10,0,0,low
aria-allowed-attr,moderate,2,1,5,1,0,medium
form-field-multiple-labels,serious,8,1,14,1,1,high
html-has-lang,minor,1,1,0,0,0,low
region,moderate,3,1,12,0,0,medium
document-title,serious,3,1,11,0,0,high
landmark-one-main,minor,2,1,0,0,0,low
duplicate-id,moderate,7,1,0,0,0,medium
list,serious,6,1,9,0,0,high
listitem,minor,2,1,7,0,0,low
aria-valid-attr,moderate,3,1,6,1,0,medium
aria-required-attr,serious,5,1,7,1,0,high
aria-hidden-focus,minor,2,1,8,1,1,low
focus-order-semantics,moderate,3,1,9,0,1,medium
tabindex,serious,4,1,6,0,1,high
bypass,minor,1,1,0,0,0,low
meta-viewport,moderate,2,1,0,0,0,medium
frame-title,serious,4,1,12,0,0,high
video-caption,moderate,2,1,0,0,0,medium
th-has-data-cells,serious,5,1,0,0,0,high
td-headers-attr,minor,2,1,0,0,0,low
image-alt,moderate,4,1,16,0,0,medium
color-contrast,critical,12,1,0,0,0,high
label,minor,2,1,5,1,1,low
button-name,serious,4,1,6,1,1,high
link-name,minor,2,1,4,0,1,low
heading-order,moderate,5,1,11,0,0,medium
aria-allowed-attr,minor,1,1,6,1,0,low
form-field-multiple-labels,moderate,6,1,13,1,1,medium
html-has-lang,serious,3,1,0,0,0,high
region,minor,1,1,7,0,0,low
document-title,moderate,2,1,14,0,0,medium
landmark-one-main,serious,4,1,0,0,0,high
duplicate-id,minor,2,1,0,0,0,low
list,moderate,4,1,9,0,0,medium
listitem,serious,5,1,8,0,0,high
aria-valid-attr,minor,1,1,7,1,0,low
aria-required-attr,moderate,3,1,6,1,0,medium
aria-hidden-focus,serious,4,1,10,1,1,high
focus-order-semantics,minor,2,1,9,0,1,low
tabindex,moderate,3,1,5,0,1,medium
bypass,serious,3,1,0,0,0,high
meta-viewport,minor,1,1,0,0,0,low
frame-title,moderate,3,1,12,0,0,medium
video-caption,serious,2,1,0,0,0,high
th-has-data-cells,moderate,4,1,0,0,0,medium
td-headers-attr,minor,2,1,0,0,0,low
image-alt,serious,5,1,19,0,0,high
color-contrast,serious,7,1,0,0,0,high
label,moderate,3,1,8,1,1,medium
button-name,minor,2,1,7,1,1,low
link-name,serious,5,1,6,0,1,high
heading-order,minor,2,1,8,0,0,low
aria-allowed-attr,moderate,2,1,5,1,0,medium
form-field-multiple-labels,serious,7,1,15,1,1,high
html-has-lang,minor,1,1,0,0,0,low
region,moderate,3,1,12,0,0,medium
document-title,serious,3,1,10,0,0,high
landmark-one-main,minor,1,1,0,0,0,low
duplicate-id,moderate,6,1,0,0,0,medium
list,serious,6,1,9,0,0,high
listitem,minor,2,1,7,0,0,low
aria-valid-attr,moderate,3,1,6,1,0,medium
aria-required-attr,serious,4,1,7,1,0,high
image-alt,critical,5,1,12,0,0,high
color-contrast,serious,8,1,0,0,0,high
label,moderate,3,1,6,1,1,medium
button-name,serious,4,1,8,1,1,high
link-name,minor,2,1,5,0,1,low
heading-order,moderate,6,1,9,0,0,medium
aria-allowed-attr,minor,1,1,7,1,0,low
form-field-multiple-labels,serious,7,1,15,1,1,high
html-has-lang,minor,2,1,0,0,0,low
region,moderate,3,1,10,0,0,medium
document-title,moderate,2,1,14,0,0,medium
landmark-one-main,serious,5,1,0,0,0,high
duplicate-id,serious,9,1,0,0,0,high
list,moderate,4,1,11,0,0,medium
listitem,minor,3,1,8,0,0,low
aria-valid-attr,minor,2,1,6,1,0,low
aria-required-attr,serious,5,1,7,1,0,high
aria-hidden-focus,serious,4,1,10,1,1,high
focus-order-semantics,moderate,3,1,9,0,1,medium
